id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count
6040,13555073,13555073,19125429,55,857532014,9780857532020,Jonathan Stroud,2013,The Screaming Staircase,"The Screaming Staircase (Lockwood & Co., #1)",eng,4.19,15446,19372,3067
6041,18594633,18594633,15210065,71,804138818,9780804138820,Herman Koch,2011,Zomerhuis met zwembad,Summer House with Swimming Pool,eng,3.39,10230,16728,2240
6042,110090,110090,2134852,65,375724672,9780375724670,Peter Carey,2000,True History of the Kelly Gang,True History of the Kelly Gang,en-US,3.8,14347,15928,839
6043,702539,702539,2504855,53,006008216X,9780060082160,Elmore Leonard,1990,Get Shorty,"Get Shorty (Chili Palmer, #1)",eng,3.95,15747,16863,505
6044,17302495,17302495,22603415,23,1476740488,9781476740480,K.A. Tucker,2013,One Tiny Lie,"One Tiny Lie (Ten Tiny Breaths, #2)",eng,4.3,27048,28593,2147
6045,113441,113441,990677,77,451523482,9780451523490,"Nathanael West, Alfred Kazin",1939,The Day of the Locust,The Day of the Locust,eng,3.78,15798,16701,584
6046,98685,98685,191828,21,679747044,9780679747050,James Gleick,1992,Genius: The Life and Science of Richard Feynman,Genius: The Life and Science of Richard Feynman,eng,4.16,14853,15508,329
6047,4618728,4618728,4668682,15,312360401,9780312360400,Alan Brennert,2009,Honolulu,Honolulu,,4.02,15663,17383,2019
6048,172764,172764,907142,33,553588451,9780553588450,Keri Arthur,2006,Full Moon Rising,Full Moon Rising (Riley Jenson Guardian #1),eng,3.89,25813,27537,1193
6049,107821,107821,6121267,29,375414959,9780375414950,Richard Russo,2007,Bridge of Sighs,Bridge of Sighs,,3.79,17013,18274,2439
6050,116054,116054,2067411,53,340752483,9780340752490,Rosamunde Pilcher,2000,Winter Solstice,Winter Solstice,eng,4.15,15426,17427,1076
6051,13580951,13580951,19165924,27,1423165993,9781423166000,Ally Carter,2013,United We Spy,"United We Spy (Gallagher Girls, #6)",eng,4.44,22902,24587,2173
6052,6571723,6571723,6764805,4,045123054X,9780451230550,Rachel Caine,2009,"The Morganville Vampires, Volume 1","The Morganville Vampires, Volume 1 (The Morganville Vampires, #1-2)",eng,4.36,17329,17403,360
6053,107664,107664,3327491,58,439680093,9780439680100,Anthony Horowitz,2005,Raven's Gate,"Raven's Gate (The Gatekeepers, #1)",,3.9,18247,20257,1201
6054,20575425,20575425,39843433,30,374292086,9780374292090,John Darnielle,2014,Wolf in White Van,Wolf in White Van,eng,3.72,14618,16180,2354
6055,91203,91203,2784253,102,449912426,9780449912420,Erich Maria Remarque,1936,Drei Kameraden,Three Comrades,eng,4.48,14321,16925,420
6056,7817785,7817785,10120579,21,1423134494,9781423134500,Melissa de la Cruz,2010,Bloody Valentine,"Bloody Valentine (Blue Bloods, #5.5)",en-US,3.98,19903,20966,713
6057,5160,5160,2775653,33,375500723,9780375500720,Maya Angelou,1981,The Heart of a Woman,The Heart of a Woman,eng,4.19,15962,16862,407
6058,1876770,1876770,1877750,69,,,Andrzej Sapkowski,1996,Chrzest ognia,"Chrzest ognia (Saga o Wiedźminie, #5)",pol,4.36,10840,19382,517
6059,6266907,6266907,6450180,30,316070629,9780316070620,"James Patterson, Richard DiLallo",2009,Alex Cross's Trial,"Alex Cross's Trial (Alex Cross, #15)",eng,3.92,17655,19762,1422
6060,2118114,2118114,2123548,26,385524382,9780385524380,"Ori Brafman, Rom Brafman",2008,Sway: The Irresistible Pull of Irrational Behavior,Sway: The Irresistible Pull of Irrational Behavior,en-US,3.75,14464,15202,894
6061,423156,423156,2236675,62,27436292,9780027436300,"Marguerite Henry, Wesley Dennis",1948,King of the Wind: The Story of the Godolphin Arabian,King of the Wind: The Story of the Godolphin Arabian,eng,4.19,20089,21150,613
6062,18774981,18774981,26680075,30,1451636016,9781451636020,Sam Harris,2014,Waking Up: A Guide to Spirituality Without Religion,Waking Up: A Guide to Spirituality Without Religion,eng,3.87,13778,15579,1113
6063,43037,43037,320876,21,192835149,9780192835150,Jack London,1906,"The Call of the Wild, White Fang and Other Stories ","The Call of the Wild, White Fang and Other Stories",eng,3.97,16717,17318,234
6064,95784,95784,31912,44,140277447,9780140277450,Iris Chang,1997,The Rape of Nanking: The Forgotten Holocaust of World War II,The Rape of Nanking,eng,4.08,16875,17903,1352
6065,4005310,4005310,4051626,34,670020532,9780670020540,Jerry A. Coyne,2008,Why Evolution Is True,Why Evolution Is True,,4.15,14637,15439,699
6066,1627,1627,1795113,19,743271327,9780743271320,Annie Proulx,1997,Brokeback Mountain,Brokeback Mountain,en-US,3.93,19871,21992,1616
6067,73080,73080,776136,55,380782340,9780380782340,Susan Elizabeth Phillips,1997,Nobody's Baby But Mine,"Nobody's Baby But Mine (Chicago Stars, #3)",eng,4.06,26468,28856,1397
6068,17934416,17934416,25142278,22,1250010098,9781250010090,Lisa Scottoline,2014,Keep Quiet,Keep Quiet,eng,3.76,13556,15971,2045
6069,78985,78985,1758882,46,033041335X,9780330413350,Jeffrey Archer,2002,Sons of Fortune,Sons of Fortune,eng,3.83,13731,14757,481
6070,48318,48318,113614,100,374266514,9780374266520,"Jostein Gaarder, Sarah Jane Hails",1990,Kabalmysteriet,The Solitaire Mystery: A Novel About Family and Destiny,eng,4.16,11085,16872,1032
6071,15843166,15843166,21585451,26,762447699,9780762447700,Jen Sincero,2013,,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,4.04,28346,30862,2647
6072,6104943,6104943,6282264,29,755328175,9780755328180,Jill Mansell,2009,Rumor Has it,Rumour Has It,eng,3.83,15669,18306,647
6073,32429,32429,2771826,54,425208435,9780425208430,Dean Koontz,1993,Dragon Tears,Dragon Tears,,3.72,17573,18455,423
6074,7937744,7937744,11345814,21,316123404,9780316123400,Iain M. Banks,2010,Surface Detail,Surface Detail (Culture #9),eng,4.22,15651,17865,853
6075,7785207,7785207,10722156,8,,,Nicky Charles,2010,The Mating,"The Mating  (Law of the Lycans, #2)",eng,4.02,20109,23614,2068
6076,330947,330947,1808829,71,440240948,9780440240940,Conn Iggulden,2002,The Gates of Rome,"The Gates of Rome (Emperor, #1)",eng,4.16,14370,16637,731
6077,20299683,20299683,28133255,9,1607069458,9781607069450,"Kurtis J. Wiebe, Roc Upchurch",2014,,"Rat Queens, Vol. 1: Sass & Sorcery",eng,4.2,24959,25295,2863
6078,81903,81903,1726,178,425173747,9780425173750,Agatha Christie,1975,Curtain: Poirot’s Last Case,"Curtain (Hercule Poirot, #39)",eng,4.05,18358,22020,1080
6079,77161,77161,1357544,78,1594480036,9781594480030,Lian Hearn,2003,Grass for His Pillow ,"Grass for His Pillow (Tales of the Otori, #2)",,4.01,15140,18061,536
6080,2798094,2798094,2823886,25,345495934,9780345495940,Laurell K. Hamilton,2008,Swallowing Darkness,"Swallowing Darkness (Merry Gentry, #7)",en-US,4.13,23079,25213,685
6081,21420473,21420473,40725766,5,,,Laurelin Paige,2014,,"The Fixed Trilogy (Fixed, #1-3)",eng,4.35,17396,18169,1125
6082,18774020,18774020,26407781,18,316250813,9780316250820,Edan Lepucki,2014,California,California,eng,3.22,14870,16064,2643
6083,116295,116295,18659768,5,552144312,9780552144320,"Stephen Briggs, Terry Pratchett",1992,,Guards! Guards!: The Play,en-GB,4.35,15096,15126,40
6084,197512,197512,184783,16,786818697,9780786818690,Mo Willems,2004,The Pigeon Finds a Hot Dog!,The Pigeon Finds a Hot Dog!,en-US,4.35,20510,20790,720
6085,25131600,25131600,44828548,30,080417766X,9780804177660,Chuck Wendig,2015,Aftermath,"Aftermath (Star Wars: Aftermath, #1)",eng,3.15,11207,16440,2499
6086,263148,263148,255086,28,60776250,9780060776250,Ellen Schreiber,2006,"Vampireville (Vampire Kisses, #3)","Vampireville (Vampire Kisses, #3)",en-GB,3.92,21676,22429,503
6087,16349,16349,6568307,188,7120699,9780007120700,Agatha Christie,1938,Hercule Poirot's Christmas,"Hercule Poirot's Christmas (Hercule Poirot, #20)",eng,3.9,17971,22892,1374
6088,15808287,15808287,21532921,13,525953612,9780525953620,Jennifer Chiaverini,2013,Mrs. Lincoln's Dressmaker,Mrs. Lincoln's Dressmaker,eng,3.41,16366,18509,2851
6089,545425,545425,532703,88,9953320993,,Safiy al-Rahman al-Mubarakfuri,1979, الرحيق المختوم: بحث في السيرة النبوية على صاحبها أفضل الصلاة والسلام ,الرحيق المختوم,ara,4.57,10558,13177,1141
6090,12547098,12547098,17534296,31,307460207,9780307460200,Sarah McCoy,2012,The Baker's Daughter,The Baker's Daughter,eng,3.94,12752,16884,1906
6091,21849362,21849362,41120683,30,,,J.R. Ward,2015,The Shadows,"The Shadows (Black Dagger Brotherhood, #13)",en-US,4.29,20668,23375,3099
6092,920143,920143,596404,8,823404706,9780823404700,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",1983,Rotkäppchen,Little Red Riding Hood,eng,4.11,19224,19453,507
6093,153865,153865,1368691,47,439995442,9780439995440,Dav Pilkey,1999,Captain Underpants and the Attack of the Talking Toilets,"Captain Underpants and the Attack of the Talking Toilets (Captain Underpants, #2)",en-GB,3.99,25873,26970,623
6094,12204857,12204857,16815240,47,857203312,9780857203310,"Martin Pistorius, Megan Lloyd Davies",2011,Ghost Boy,Ghost Boy,eng,3.96,10303,14474,1675
6095,18077875,18077875,25369241,29,804137382,9780804137390,Greg McKeown,2014,Essentialism: The Disciplined Pursuit of Less,Essentialism: The Disciplined Pursuit of Less,eng,3.99,16137,18644,1919
6096,16188,16188,3969,37,743249291,9780743249290,Philippa Gregory,1987,Wideacre,"Wideacre  (The Wideacre Trilogy, #1)",eng,3.28,17469,18758,1581
6097,6670,6670,1327019,89,141311290,9780141311300,"Roald Dahl, Quentin Blake",1966,,The Magic Finger (Young Puffin Developing Reader),eng,3.66,19018,21939,1150
6098,15717721,15717721,21388692,32,,,Lisa Renee Jones,2012,If I were you,"If I Were You (Inside Out, #1)",eng,4.14,21313,23978,2354
6099,16079228,18615935,21876920,11,,,L.A. Fiore,2012,Beautifully Damaged,"Beautifully Damaged (Beautifully Damaged, #1)",eng,3.99,21543,27919,1755
6100,16053316,16053316,21837591,17,,,Samantha Towle,2013,Wethering the Storm,"Wethering the Storm (The Storm, #2)",eng,4.33,26962,29110,1935
6101,30658,30658,6299110,234,872201929,9780872201930,"René Descartes, Donald A. Cress",1641,Meditationes de prima philosophia,Meditations on First Philosophy,eng,3.69,14811,15952,367
6102,17491,17491,310727,38,749748001,9780749748000,Enid Blyton,1939,The Enchanted Wood,"The Enchanted Wood (The Faraway Tree, #1)",eng,4.24,16470,17697,520
6103,17286162,17286162,23905943,13,,,Sandi Lynn,2013,Forever Black,"Forever Black (Forever, #1)",eng,3.99,27102,27415,1840
6104,16204,16204,3274683,473,1592243002,9781592243010,Henry James,1878,Daisy Miller,Daisy Miller,,3.36,17118,20939,1279
6105,11866694,11866694,16823763,23,1401340873,9781401340870,Lauren Groff,2012,Arcadia,Arcadia,eng,3.65,14622,16274,2444
6106,57605,57605,56119,11,307444058,9780307444060,Dorothy Kunhardt,1940,Pat the Bunny (Touch and Feel Book),Pat the Bunny,,4.06,19187,19870,351
6107,25279165,25279165,45005209,18,345528697,9780345528700,Melanie Benjamin,2016,The Swans of Fifth Avenue,The Swans of Fifth Avenue,eng,3.58,13735,17953,2518
6108,229145,229145,1101695,18,1591828783,9781591828780,"CLAMP, Maria Simpson",1996,カードキャプターさくら,"Cardcaptor Sakura, Vol. 1 (Cardcaptor Sakura, #1)",eng,4.3,17547,18004,206
6109,23217,23217,3239501,34,60525126,9780060525120,Meg Cabot,2006,Size 14 Is Not Fat Either,"Size 14 Is Not Fat Either (Heather Wells, #2)",eng,3.83,24045,25006,1042
6110,12072362,12072362,18597688,4,61997188,9780061997180,Ree Drummond,2011,,The Pioneer Woman Cooks: Food from My Frontier ,eng,4.31,19153,19416,370
6111,12706435,12706435,17839042,10,,,Shelly Crane,2011,Defiance,"Defiance (Significance, #3)",eng,4.31,22767,22889,833
6112,232577,232577,1228514,25,061808360X,9780618083600,Dian Fossey,1983,Gorillas in the Mist,Gorillas in the Mist,en-US,4.16,16551,16880,164
6113,7663,7663,2651727,57,451210638,9780451210630,"Jeffery Hudson, Michael Crichton",1968,A Case of Need,A Case of Need,en-US,3.6,14109,16047,563
6114,16045140,16045140,21823357,34,805097457,9780805097450,Adelle Waldman,2013,The Love Affairs of Nathaniel P. ,The Love Affairs of Nathaniel P.,en-CA,3.3,12598,14296,1875
6115,16096873,16096873,21905189,39,,,"P.C. Cast, Kristin Cast",2013,Revealed,"Revealed (House of Night, #11)",eng,3.81,17282,21187,1444
6116,28959148,28959148,49185839,10,,,Matthew Norman,2016,,We're All Damaged,eng,3.85,16377,16488,1374
6117,6115138,6115138,6293210,42,312374976,9780312374980,Linda Castillo,2009,Sworn to Silence,"Sworn to Silence (Kate Burkholder, #1)",eng,4,17862,20424,2416
6118,12119529,12119529,17088822,12,425256227,9780425256220,Ilona Andrews,2014,Magic Breaks,"Magic Breaks (Kate Daniels, #7)",eng,4.52,22583,27458,2303
6119,79649,79649,3200341,281,413771008,9780413771000,"Anton Chekhov, Michael Frayn",1895,Чайка,The Seagull,eng,3.92,15997,18104,411
6120,7717482,7717482,44805656,112,4103534257,9784103534260,"Haruki Murakami, 村上 春樹",2010,1Q84 Book 3 [Ichi-kyū-hachi-yon],"1Q84 BOOK 3 (1Q84, #3)",jpn,3.86,10317,17189,1332
6121,93723,93723,2425604,32,330418874,9780330418870,Meg Cabot,2004,Boy Meets Girl,"Boy Meets Girl (Boy, #2)",eng,3.82,21851,24066,1052
6122,402015,402015,1057985,47,60097477,9780060097480,Louise Rennison,2002,Dancing in my nuddy-pants!,"Dancing in My Nuddy-Pants (Confessions of Georgia Nicolson, #4)",eng,4.01,18451,20861,425
6123,348,348,2055615,75,345413997,9780345413990,Robert A. Heinlein,1957,The Door into Summer,The Door Into Summer,eng,4,15298,18028,829
6124,316445,316445,1532237,19,316011274,9780316011270,Julie Anne Peters,2004,Luna,Luna,en-US,3.86,17859,18820,1360
6125,14280,14280,2040369,82,1400077915,9781400077920,Alice Munro,2004,Runaway,Runaway,eng,3.98,13389,15889,1688
6126,886066,886066,871329,29,1841494186,9781841494180,Iain M. Banks,2008,Matter,"Matter (Culture, #8)",eng,4.03,15438,17614,761
6127,17825503,17825503,24567191,17,,,Mia Sheridan,2013,Leo,Leo,eng,4.06,24793,32250,3007
6128,3103,3103,2394184,75,393310329,9780393310320,E.M. Forster,1971,Maurice,Maurice,eng,4.02,16301,18288,940
6129,10402992,10402992,14854113,37,1441836314,9781441836310,"J.D. Robb, Susan Ericksen",2011,New York to Dallas,"New York to Dallas (In Death, #33)",eng,4.42,17108,21047,1294
6130,52350,52350,1534281,61,60080841,9780060080850,Ira Levin,1972,The Stepford Wives,The Stepford Wives,eng,3.71,17382,20716,1435
6131,161156,161156,1413765,73,671890913,9780671890920,Cornelius Ryan,1959,The Longest Day,The Longest Day,eng,4.31,14949,15836,416
6132,6426,6426,3178484,37,60584033,9780060584030,Janet Evanovich,2006,Motor Mouth,Motor Mouth (Alex Barnaby #2),en-US,3.66,20983,22204,725
6133,215541,215541,1946186,36,743437349,9780743437350,D.J. MacHale,2003,The Reality Bug,"The Reality Bug (Pendragon, #4)",eng,4.15,19049,19539,428
6134,6528034,6528034,6719993,47,446195510,9780446195520,David Baldacci,2009,True Blue,True Blue,eng,3.84,15757,18500,1332
6135,317504,317504,2960486,31,553561189,9780553561180,"Raymond E. Feist, Janny Wurts",1992,"Mistress of the Empire (The Empire Trilogy, #3)","Mistress of the Empire (The Empire Trilogy, #3)",en-US,4.29,18392,19487,272
6136,11410430,11410430,16343248,12,62117181,9780062117180,C.J. Redwine,2012,Defiance,Defiance (Defiance #1),eng,3.69,22745,24512,2391
6137,20706316,20706316,40026661,23,316376116,9780316376110,Elin Hilderbrand,2014,Winter Street,"Winter Street (Winter, #1)",eng,3.67,14411,17138,1894
6138,233637,233637,3308013,47,448095025,9780448095030,"Carolyn Keene, Mildred Benson",1930,"The Hidden Staircase (Nancy Drew Mystery Stories, #2)",The Hidden Staircase (Nancy Drew #2),en-US,3.94,24872,25666,1097
6139,369110,369110,1799308,26,449205622,9780449205620,Taylor Caldwell,1972,Captains and the Kings,Captains and the Kings,eng,4.11,14980,15443,217
6140,13390528,13390528,18621486,48,62073125,9780062073130,Daniel Silva,2012,The Fallen Angel,"The Fallen Angel (Gabriel Allon, #12)",eng,4.17,13939,17477,1309
6141,1317181,1317181,19079807,8,185549664X,9781855496640,J.K. Rowling,2003,,"Harry Potter and the Order of the Phoenix (Harry Potter, #5, Part 1)",,4.56,16249,16350,272
6142,97862,97862,2226182,12,310247527,25986247522,Karen Kingsbury,2003,One Tuesday Morning,"One Tuesday Morning (9/11, #1)",eng,4.41,14904,15249,571
6143,8935153,8935153,13811777,23,425241130,9780425241130,Laurell K. Hamilton,2011,Hit List,"Hit List (Anita Blake, Vampire Hunter #20)",eng,3.92,21516,24488,1514
6144,34508,34508,34479,4,413772195,9780413772190,"Stephen Briggs, Terry Pratchett",1995,Interesting Times,Interesting Times: The Play,eng,4.1,19216,19230,176
6145,29367958,29367958,48358625,6,,,Mariana Zapata,2016,The Wall of Winnipeg and Me,The Wall of Winnipeg and Me,eng,4.34,29197,30842,3311
6146,170632,170632,1310853,72,1416516743,9781416516740,Mary Higgins Clark,1995,Let Me Call You Sweetheart,Let Me Call You Sweetheart,eng,3.84,17472,18575,315
6147,487445,487445,475721,31,385341598,9780385341590,Joseph Wambaugh,1973,The Onion Field,The Onion Field,,4.13,15558,15999,276
6148,106128,106128,1154616,72,743233492,9780743233490,Kathy Reichs,2006,Break No Bones,"Break No Bones (Temperance Brennan, #9)",en-US,3.95,19413,21822,853
6149,10865206,10865206,17553514,38,1583334386,9781583334390,Kelly McGonigal,2011,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It","The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It",eng,4.11,15318,16985,1135
6150,279561,279561,1775843,35,345457714,9780345457710,Richard K. Morgan,2003,Broken Angels,"Broken Angels (Takeshi Kovacs, #2)",eng,4,15544,17584,686
6151,21720,21720,1952659,60,038533947X,9780385339480,Karin Slaughter,2007,Beyond Reach,"Beyond Reach (Grant County, #6)",eng,4.19,15359,18527,985
6152,9647532,9647532,18280046,19,765328542,9780765328540,John Scalzi,2011,Fuzzy Nation,Fuzzy Nation,en-US,4.1,17114,19065,1948
6153,643974,643974,62899,60,449221512,9780449221520,Sue Grafton,1992,I is for Innocent,"I is for Innocent (Kinsey Millhone, #9)",en-US,3.9,21756,23492,539
6154,5809,5809,2999000,62,2020418770,9782020418780,Thomas Pynchon,1963,V.,V.,fre,3.97,13485,16046,824
6155,989313,989313,19248724,7,1593080212,9781593080210,"Joseph Conrad, A. Michael Matin",1899,,Heart of Darkness and Selected Short Fiction,en-US,3.75,18873,19392,192
6156,472025,472025,1043242,68,671203231,9780671203240,"Bertrand Russell, Paul  Edwards",1927,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,Why I Am Not a Christian and Other Essays on Religion and Related Subjects,eng,4.03,13678,14962,506
6157,23422,23422,812271,55,375725342,9780375725340,Alain de Botton,2002,The Art of Travel,The Art of Travel,,3.81,13100,14840,870
